ID,AGE,INCOME,SEX,MARRIED,OWNHOME,LOC,CLIMATE,FICO>=700
185195866,43,57,M,1,0,B,20,0
363362749,44,53,M,0,0,B,20,1
977021898,32,32,M,0,1,G,30,0
602574992,45,63,F,1,1,F,20,1
907631318,54,60,M,1,1,F,20,1
616533142,33,57,F,0,1,E,20,1
912353336,41,51,F,1,0,E,20,0
523048882,36,60,M,0,1,E,20,1
885412334,45,48,M,1,0,E,20,0
602130334,40,63,F,0,0,G,30,0
477906574,45,62,M,1,1,E,20,1
459349776,24,45,F,0,0,A,10,0
447510032,43,32,F,1,0,C,10,1
212473101,51,54,F,1,0,D,10,0
092137389,36,22,F,0,0,H,30,0
152034653,56,20,M,1,0,G,30,0
146936137,29,52,M,0,0,C,10,0
117072263,41,56,M,1,0,H,30,1
878740744,32,29,M,1,0,D,10,0
607402115,54,66,M,0,1,F,20,1
768063709,36,65,M,0,0,A,10,1
585026135,47,107,M,1,1,E,20,1
879772828,71,19,M,1,0,E,20,0
253684449,22,60,F,0,0,E,20,0
928558320,51,44,F,1,0,D,10,0
866078034,,,,,,G,30,
542486586,47,52,F,1,0,C,10,0
322797472,46,52,M,1,1,F,20,1
138960954,52,58,M,1,1,E,20,0
318543499,40,55,M,1,0,E,20,0
678494427,35,64,F,0,0,F,20,0
825503661,24,64,M,0,0,C,10,0
055380536,44,59,M,0,0,G,30,0
471114144,44,63,F,0,1,B,20,1
662513892,23,50,F,1,0,F,20,0
435827296,66,48,F,1,0,B,20,1
874793162,24,41,F,0,0,E,20,0
117206153,57,49,F,1,0,E,20,1
469748045,60,58,F,1,1,C,10,1
335042994,44,23,F,1,1,F,20,0
565559247,43,50,M,1,0,A,10,1
450148422,48,58,M,1,0,H,30,0
646843172,61,67,M,1,1,C,10,1
675070065,44,59,M,0,1,F,20,1
265173514,32,41,F,1,0,B,20,0
102553102,48,40,M,1,0,H,30,0
654063108,39,32,F,0,0,E,20,0
041544962,38,61,F,0,0,G,30,1
165014048,56,37,M,1,0,F,20,0
950360438,39,66,F,0,1,F,20,1
488015501,45,61,M,0,1,E,20,1
592489696,67,49,F,1,1,G,30,1
299907183,40,50,F,1,0,E,20,1
065046764,35,71,F,0,1,B,20,1
594318299,20,54,F,0,0,C,10,0
748699348,44,25,M,1,0,E,20,0
079615080,48,50,M,1,0,D,10,1
203928137,38,47,F,0,1,B,20,1
209848863,45,69,M,0,0,B,20,0
996752367,50,53,F,1,0,B,20,0
158430288,41,19,M,1,0,B,20,0
821488663,51,49,M,1,1,B,20,0
660656467,37,63,M,0,1,F,20,0
594352340,34,23,M,0,0,E,20,1
089857836,42,66,M,1,0,B,20,0
337006296,35,61,F,0,1,E,20,0
697502142,41,63,M,1,1,E,20,1
854381398,42,58,F,1,0,F,20,1
074318443,37,63,M,0,1,E,20,1
209659941,,,,,,F,20,
355122707,44,40,F,1,0,E,20,1
770849220,54,57,F,1,0,B,20,0
020315225,38,56,M,0,1,E,20,1
306634825,50,52,M,1,0,E,20,1
745256189,43,26,F,1,0,E,20,0
783010082,47,66,M,0,0,F,20,0
452328623,69,44,F,1,0,A,10,0
251606857,48,24,M,1,0,G,30,0
500180728,43,37,F,1,1,B,20,1
963288533,30,60,F,0,0,E,20,0
369307083,50,40,M,0,1,E,20,1
036186738,45,58,M,1,1,F,20,1
888092939,57,74,M,1,0,H,30,0
633584125,44,58,M,1,1,E,20,0
382334876,41,62,M,1,1,E,20,1
853539559,53,61,M,0,1,F,20,1
431083218,50,53,M,1,0,E,20,0
275994416,49,56,M,0,0,G,30,0
232299375,58,25,M,1,0,H,30,0
999530482,19,70,M,0,0,B,20,0
440881001,37,57,M,0,0,H,30,0
268445805,33,60,M,0,0,H,30,0
587066500,59,19,M,0,0,F,20,0
792294315,46,16,F,1,0,H,30,0
183394186,53,54,F,1,0,B,20,0
769965730,56,52,M,1,0,G,30,0
255722719,43,29,M,1,0,H,30,0
523908798,34,30,F,0,1,D,10,1
113025516,45,33,M,1,0,E,20,0
796186684,51,62,F,1,0,B,20,0
529444034,71,30,M,0,0,G,30,0
929654750,44,37,M,1,1,A,10,1
861248403,43,19,M,1,0,F,20,1
357964851,51,71,M,1,1,D,10,1
441054266,44,31,F,0,0,B,20,0
896780959,46,54,M,1,0,C,10,1
355294257,49,41,M,1,1,F,20,1
529609945,45,66,M,1,0,A,10,1
958392877,42,25,F,1,0,E,20,0
172464980,35,19,M,0,0,G,30,0
646794551,46,36,F,1,0,E,20,1
871470690,38,63,F,0,1,E,20,0
973924647,50,59,M,1,1,E,20,1
951211052,33,67,M,0,1,F,20,0
644489633,40,60,F,1,0,G,30,0
839046425,71,18,F,1,1,B,20,0
938945130,49,45,F,0,0,F,20,0
378190840,23,46,F,0,0,F,20,0
868246135,,,,,,E,20,
334881251,36,60,M,0,1,F,20,0
505168434,48,49,M,0,0,E,20,0
318587115,48,56,F,1,1,H,30,1
437162754,54,41,M,1,0,B,20,0
346512636,46,55,M,1,0,H,30,1
342886424,33,72,M,0,0,B,20,0
959066156,53,41,M,1,0,B,20,0
974786565,37,64,M,0,0,B,20,0
802169987,36,36,F,1,1,E,20,0
112412993,38,24,F,0,1,F,20,0
269157866,37,53,F,0,1,G,30,1
738034305,50,58,F,1,1,E,20,1
241841201,39,63,F,0,0,H,30,1
819673692,42,60,M,1,1,H,30,1
215769883,29,68,M,0,1,A,10,1
291165462,38,72,M,0,0,B,20,1
978993121,58,41,F,1,0,G,30,1
076203705,33,54,M,0,0,G,30,0
438135715,41,19,F,1,0,E,20,0
285097610,41,29,F,1,1,B,20,1
339078321,47,45,M,0,0,F,20,0
397126057,50,37,F,1,0,E,20,0
959082012,41,61,M,0,0,G,30,0
744238781,47,40,F,0,0,E,20,0
402089319,48,74,M,0,0,B,20,1
580188403,53,54,F,1,0,H,30,1
308874547,45,45,M,1,1,G,30,1
040702286,39,77,M,1,0,A,10,1
033932842,38,50,M,0,0,G,30,0
951409209,32,41,M,1,1,B,20,0
871886025,50,19,F,1,0,H,30,0
252541513,64,46,F,1,0,E,20,1
438809589,54,23,F,1,1,E,20,0
829990824,39,55,M,0,0,G,30,0
409919628,35,64,M,0,0,B,20,0
074113780,49,26,F,1,1,E,20,0
874716815,48,32,F,1,1,B,20,0
169339859,46,74,M,0,0,B,20,0
086082352,47,65,F,1,0,B,20,1
858660811,,,,,,H,30,
407910599,47,71,F,0,1,D,10,1
202043043,33,64,M,0,0,E,20,0
911160370,53,19,F,1,0,G,30,0
965257828,,,,,,D,10,
719171435,43,56,M,1,0,H,30,1
331046003,49,69,M,1,0,B,20,1
163531440,45,27,F,1,0,A,10,1
915078015,51,73,F,1,1,F,20,1
760257190,54,21,F,1,0,B,20,0
728603187,48,61,M,1,1,F,20,0
047237513,45,37,M,1,1,B,20,1
844473060,43,69,F,1,1,H,30,1
860163535,71,60,M,1,0,G,30,0
893749091,53,54,M,0,1,G,30,1
907568047,57,32,F,1,0,G,30,0
556831461,51,58,M,0,1,E,20,0
738097560,45,50,M,1,0,G,30,0
145066785,49,45,M,1,0,D,10,0
612572432,73,37,F,1,0,B,20,0
201728431,44,55,M,1,1,B,20,1
825146392,48,27,F,1,1,H,30,1
172298750,42,62,M,1,1,E,20,1
368296851,20,67,M,0,1,B,20,0
657517364,43,20,F,1,0,B,20,0
753637668,44,56,M,1,1,E,20,1
808725798,58,39,F,0,0,E,20,0
126455959,32,59,F,0,1,E,20,0
858696631,40,57,M,1,0,F,20,0
288132449,39,55,M,0,1,E,20,0
602992996,55,32,F,0,0,D,10,0
787402655,35,20,F,0,0,A,10,0
053286597,43,74,F,1,0,A,10,1
874398309,40,40,F,1,0,G,30,0
920385614,45,48,F,0,0,E,20,0
509167082,46,33,F,1,1,E,20,1
412372801,53,47,F,1,1,A,10,0
850719998,41,31,F,0,0,F,20,0
726832904,43,57,F,0,1,F,20,0
004181057,36,42,F,0,0,F,20,0
927453067,52,33,F,1,0,B,20,0
598382528,50,51,M,1,1,F,20,1
104433198,46,29,F,0,0,E,20,0
791691746,53,60,F,1,1,E,20,1
673337476,34,65,M,0,0,H,30,0
597048253,31,48,F,0,0,A,10,0
370333150,56,57,F,1,1,D,10,1
418493048,39,40,M,0,0,D,10,0
233754219,49,31,M,0,0,E,20,0
705790450,42,40,F,1,0,E,20,0
800364966,37,61,M,0,1,F,20,0
052579717,49,39,F,1,0,F,20,1
317612028,58,54,M,1,0,E,20,0
529767670,53,60,M,1,0,E,20,0
918716600,45,30,F,1,0,F,20,0
513683427,56,52,M,1,0,H,30,0
931112869,62,63,M,0,0,A,10,0
520402602,42,24,M,0,0,A,10,0
659363060,49,37,M,1,0,C,10,0
055546472,51,39,F,1,0,E,20,0
883413675,48,60,F,0,0,G,30,0
169324438,38,21,M,1,0,E,20,1
723680297,46,58,F,1,1,F,20,1
870713399,52,57,F,1,1,E,20,1
195321811,38,20,F,0,0,H,30,0
374408873,53,16,F,1,0,F,20,0
894724477,27,68,M,0,0,B,20,1
578050623,71,61,M,1,0,D,10,0
241817394,32,62,F,1,0,A,10,1
078954339,48,67,M,1,0,B,20,1
316566117,51,38,F,1,0,F,20,0
417629893,48,26,F,1,0,B,20,0
861205513,40,42,F,1,0,E,20,1
199326512,46,25,F,1,1,F,20,0
487914613,,,,,,E,20,
628042081,44,30,F,1,0,B,20,1
105848162,30,58,M,0,0,E,20,0
646884598,37,33,F,0,0,B,20,0
219187399,52,22,F,0,0,G,30,0
745562666,48,17,F,0,1,F,20,1
114980718,73,18,M,1,1,F,20,0
603793752,36,34,F,0,0,H,30,0
953371114,33,27,M,0,0,E,20,0
178500717,19,54,F,0,0,E,20,1
785551720,50,46,F,1,0,E,20,0
141614326,45,38,F,1,1,G,30,1
920425002,43,50,M,1,0,H,30,0
551743149,28,70,M,0,0,A,10,0
808418001,63,27,F,1,0,F,20,0
501608857,41,69,F,1,0,B,20,1
284832104,45,53,M,1,0,H,30,1
530926456,49,27,F,1,1,F,20,1
017040504,37,30,F,0,0,F,20,0
286143053,57,52,F,1,1,H,30,1
793717364,55,56,M,1,0,F,20,0
533550415,44,71,M,0,0,B,20,0
194086467,51,31,F,1,0,E,20,0
687260034,55,65,M,0,1,A,10,0
169502986,39,63,F,0,0,G,30,0
472029533,45,21,F,1,0,G,30,0
134027199,50,18,F,0,1,H,30,0
270505329,48,61,F,1,0,F,20,1
783263778,39,18,M,0,0,B,20,0
830015082,49,43,M,1,0,E,20,1
329685106,60,28,F,1,1,F,20,0
384130886,51,37,F,1,0,F,20,1
944810998,52,48,F,1,0,B,20,0
587375445,34,32,F,0,0,E,20,0
300843439,,,,,,B,20,
007291316,33,74,F,0,0,A,10,0
478445028,48,59,M,1,0,E,20,1
990040401,35,38,F,0,0,E,20,0
231674445,45,60,M,1,1,F,20,1
594792296,29,44,F,0,1,F,20,0
833386835,36,59,M,0,1,F,20,0
923032654,44,82,F,1,1,F,20,1
253282317,40,39,F,1,1,H,30,1
247924644,50,48,F,1,0,B,20,1
919312982,40,62,M,1,1,E,20,1
767294839,51,20,F,0,0,H,30,0
603725459,43,28,M,1,0,C,10,1
065854552,31,72,F,1,0,G,30,0
846291434,30,50,M,0,0,E,20,0
092372398,54,38,F,0,1,B,20,0
310487924,45,37,M,1,0,E,20,1
963751306,44,35,F,0,0,B,20,0
776247430,40,36,F,1,0,F,20,0
680677638,47,49,F,1,0,G,30,1
248170821,31,38,M,0,0,B,20,0
616107241,67,53,F,0,0,B,20,0
893353910,49,73,F,1,1,F,20,1
830246958,40,36,F,1,0,E,20,1
184466404,50,63,M,1,0,C,10,1
862586532,22,65,M,0,0,E,20,1
564097367,44,47,M,1,0,C,10,0
086692378,41,53,M,1,0,G,30,1
040909121,29,68,M,1,1,D,10,1
159560095,31,21,M,1,1,A,10,1
526025838,58,64,F,1,1,E,20,1
434569701,42,64,M,1,0,E,20,1
123329169,23,75,F,0,1,G,30,1
730214482,45,47,M,0,0,D,10,0
158765328,41,56,F,1,1,E,20,1
991566687,53,51,F,1,0,B,20,0
389713346,44,59,F,0,0,F,20,0
372952138,49,59,F,0,0,C,10,0
469159414,58,26,M,0,0,A,10,0
921824461,59,62,M,1,0,D,10,0
214147824,36,41,M,0,0,E,20,0
138338116,23,70,M,0,1,B,20,1
222521929,36,49,F,0,1,H,30,0
754410530,38,21,F,1,0,E,20,0
054713308,45,56,M,1,0,B,20,0
411209824,30,37,M,0,0,F,20,0
124820961,29,21,F,1,1,C,10,0
445073805,48,26,F,1,1,G,30,1
450419429,,,,,,B,20,
129257992,39,60,M,0,1,E,20,0
276478447,34,47,F,0,0,B,20,0
144140163,43,24,M,1,0,B,20,0
807170196,50,59,M,0,1,E,20,0
813286973,50,31,F,1,0,F,20,0
610080796,56,57,M,0,0,E,20,0
619283513,51,65,F,1,0,F,20,1
543175495,35,58,M,0,1,F,20,1
687290011,43,49,F,1,0,G,30,1
515241081,51,60,M,1,0,G,30,1
025373277,43,46,F,1,1,B,20,1
232321567,,,,,,G,30,
922438879,41,41,F,1,1,A,10,1
881121328,32,50,M,0,0,E,20,0
361537218,38,57,F,1,0,B,20,1
385130292,44,49,F,1,0,H,30,1
315082905,38,34,F,0,0,F,20,0
108055664,58,47,M,1,1,B,20,0
503915571,49,60,F,0,1,E,20,1
822372582,45,19,M,1,0,D,10,0
540787200,39,48,M,0,0,F,20,0
118693101,68,60,F,0,0,B,20,1
448382360,63,29,F,1,1,E,20,0
837111615,58,26,M,1,0,E,20,0
314614162,39,49,M,0,0,F,20,1
499783956,37,31,F,0,0,F,20,0
995731245,34,58,M,0,0,H,30,0
844685724,38,23,F,0,0,H,30,0
086492514,30,44,M,0,0,B,20,0
216646710,44,65,M,0,0,B,20,0
080465075,,,,,,B,20,
647165904,48,51,M,0,0,H,30,1
960364924,64,20,M,0,1,E,20,0
247857644,58,32,F,1,0,F,20,1
168526576,68,18,F,0,1,F,20,0
343680893,39,31,M,0,1,C,10,1
749221573,41,43,M,1,0,F,20,0
517320729,50,69,M,1,0,E,20,0
639243010,43,33,F,1,1,D,10,0
288724158,53,70,F,1,0,A,10,1
639806880,38,18,F,0,0,H,30,0
885533579,,,,,,F,20,
168036272,34,69,M,1,0,B,20,1
244756113,41,34,F,1,0,C,10,0
382297667,33,60,M,1,1,B,20,1
392097312,45,36,F,1,0,E,20,1
819235384,33,60,M,0,1,F,20,0
897872743,50,38,F,1,0,E,20,1
569011391,49,34,M,1,0,H,30,1
105324174,46,48,M,1,0,G,30,0
385889439,52,26,F,0,1,E,20,1
466631159,48,37,M,1,1,A,10,0
492680299,48,32,M,1,0,D,10,0
092031675,70,46,M,1,1,G,30,0
784745784,38,62,M,0,1,E,20,1
563223050,44,22,F,0,0,C,10,0
119879917,36,33,M,0,0,F,20,0
872127866,38,32,F,0,0,E,20,0
972634504,51,46,M,1,0,E,20,0
861840204,62,42,M,1,1,E,20,0
450325422,44,31,F,0,0,B,20,0
183127925,45,41,F,1,1,F,20,0
366534663,41,34,M,1,0,D,10,1
864257716,47,58,F,1,1,F,20,1
622898190,52,20,F,1,0,B,20,0
060071499,41,42,F,1,1,E,20,1
001522174,43,53,M,1,0,G,30,1
555260325,41,35,F,1,1,G,30,1
693873712,44,62,M,1,1,F,20,1
507742767,52,41,F,1,0,C,10,1
942585970,43,21,F,0,0,F,20,0
090989553,37,32,M,0,0,E,20,0
586048391,40,33,M,1,0,H,30,0
117207125,55,33,M,1,1,F,20,0
694883628,39,30,M,0,0,B,20,0
282325751,36,45,F,0,0,D,10,1
394753371,36,47,F,1,0,G,30,0
925694975,,,,,,A,10,
516191573,25,52,M,0,0,F,20,1
777511982,34,18,F,0,0,B,20,0
880882801,40,60,F,1,1,E,20,1
985175101,43,64,F,1,1,F,20,1
117770375,40,63,M,1,0,G,30,1
843303633,51,68,M,1,0,F,20,0
213955523,43,67,F,1,1,E,20,1
648950653,53,44,M,1,0,E,20,0
444210108,45,71,M,0,0,B,20,0
605457403,48,32,F,1,1,A,10,1
184617575,59,18,M,1,1,F,20,0
015520835,37,66,M,0,1,F,20,1
284680561,54,62,F,1,1,E,20,0
998854649,73,50,M,1,1,B,20,1
211915646,51,75,F,1,0,G,30,0
414566560,37,48,M,0,0,F,20,1
050970261,50,44,M,0,1,E,20,1
329873257,45,37,F,1,0,E,20,0
038241301,43,62,M,0,0,C,10,1
795836572,29,72,F,0,0,F,20,0
682968259,36,66,M,0,0,C,10,0
733512004,54,43,F,1,0,F,20,1
054240137,22,52,M,0,0,C,10,0
164732506,34,61,M,0,0,F,20,0
712833047,53,44,F,1,0,F,20,0
266608630,18,36,F,0,1,F,20,0
811767628,58,31,M,1,0,B,20,0
955608993,53,48,F,1,1,A,10,1
965353112,30,31,M,0,0,B,20,0
755800103,40,51,M,0,0,G,30,0
917152088,46,21,F,1,0,E,20,0
857015556,44,53,M,1,1,G,30,0
500615410,35,66,M,0,0,F,20,0
762793988,40,62,F,1,1,B,20,1
383281695,44,58,M,0,1,E,20,1
925303662,48,69,M,1,0,H,30,1
529309176,49,21,M,0,0,D,10,0
271718437,33,51,M,0,0,B,20,0
863224522,35,31,F,0,0,F,20,0
578031618,58,67,M,1,0,C,10,1
799148757,47,41,F,0,0,F,20,0
413917272,32,49,M,0,0,E,20,0
628121447,40,33,M,1,0,A,10,0
658804979,39,61,F,0,0,G,30,0
814754073,57,55,M,0,0,E,20,0
739168902,50,75,M,1,1,B,20,1
164606543,39,62,M,0,0,B,20,1
653962942,42,54,M,1,0,C,10,0
916206053,54,41,M,1,0,H,30,0
824435291,49,32,M,1,0,F,20,0
179244795,39,51,M,0,0,A,10,0
120077739,31,38,F,0,0,F,20,0
261981943,63,34,M,1,0,C,10,0
900520009,42,59,M,1,0,D,10,1
031494933,45,54,M,0,0,B,20,1
839513170,41,66,F,1,0,A,10,0
994930565,47,67,M,1,0,A,10,0
137325244,44,16,F,1,0,B,20,0
359490990,,,,,,E,20,
897112202,37,41,F,0,0,E,20,0
301729075,50,22,F,1,1,C,10,0
714665224,63,43,M,1,0,B,20,0
233335410,47,61,F,1,1,F,20,1
443947739,40,63,M,1,0,G,30,1
961695613,33,34,F,0,1,E,20,0
473764624,23,55,M,0,0,B,20,0
415593911,66,35,M,1,0,D,10,0
667**0761,44,67,M,1,0,B,20,1
778153823,39,46,F,0,0,E,20,0
052529238,59,46,M,1,0,B,20,0
879411264,46,47,M,1,0,F,20,1
233365718,35,65,F,0,0,E,20,0
929829045,36,53,F,0,0,D,10,0
222616352,51,71,M,1,0,B,20,0
305818498,54,18,M,1,0,G,30,0
996796736,31,51,M,0,0,E,20,0
919633934,41,54,M,0,0,F,20,0
264019476,29,47,M,0,0,B,20,0
879712232,33,36,M,0,0,D,10,0
120345588,65,25,M,0,0,C,10,0
699526166,41,19,M,1,0,G,30,0
841545020,45,29,F,0,1,G,30,1
727999706,44,80,M,0,0,A,10,0
429173896,67,74,M,1,0,B,20,1
722853980,33,29,F,0,0,E,20,0
352372080,42,35,F,1,1,E,20,1
366535470,51,68,F,1,1,F,20,1
130823449,27,55,M,1,0,H,30,0
554433791,39,29,M,0,0,B,20,0
861685902,42,45,M,0,0,F,20,0
584215679,,,,,,A,10,
220730305,39,61,M,0,1,F,20,1
131976640,55,39,M,0,1,D,10,0
345065870,44,58,M,1,1,E,20,1
659962982,37,75,F,0,1,F,20,0
681551833,45,33,M,0,0,G,30,0
316392211,43,57,M,1,0,B,20,0
179910855,38,53,F,0,1,G,30,1
511249243,57,43,F,0,0,F,20,1
510171560,49,53,F,1,0,E,20,0
264633255,46,47,F,1,0,E,20,0
661832181,34,66,F,0,0,H,30,0
930408367,58,34,M,1,1,F,20,1
522510964,52,27,M,0,0,F,20,0
982761584,32,47,F,0,1,C,10,0
845228443,54,44,F,1,0,H,30,0
933852956,51,33,F,1,0,A,10,0
498387023,60,53,F,0,0,H,30,0
649888193,43,42,M,0,0,E,20,0
433992276,24,18,M,0,0,E,20,0
200633888,69,55,M,0,0,C,10,0
147570993,43,63,M,0,0,A,10,1
966899870,34,47,M,0,1,E,20,0
888322597,55,45,M,1,0,G,30,0
028327898,55,62,M,1,0,B,20,1
557594632,48,64,F,0,1,F,20,0
417002455,37,40,F,0,0,E,20,0
623214546,51,57,M,1,1,E,20,1
433457432,48,45,F,1,0,E,20,0
062113295,36,45,M,0,0,F,20,1
888931787,64,64,F,1,0,B,20,0
749454872,28,57,M,0,1,B,20,1
657982227,33,34,M,0,0,A,10,0
623337711,35,31,F,0,0,A,10,0
688172148,40,50,M,1,0,G,30,0
292183644,41,23,F,1,0,F,20,0
119284573,26,55,M,1,1,D,10,0
181702445,53,18,F,1,1,B,20,0
040297159,51,40,M,0,1,E,20,0
641200332,44,54,M,1,1,D,10,1
189490616,57,58,F,1,0,C,10,0
480345016,67,46,F,1,1,C,10,0
515093454,,,,,,E,20,
332667713,47,40,F,0,0,E,20,0
493088445,28,69,F,0,0,E,20,0
365072863,37,63,M,0,0,C,10,0
813876093,59,51,F,1,1,B,20,1
021488595,47,56,M,1,0,G,30,1
421308041,29,47,M,0,0,C,10,0
478157158,34,50,M,0,0,B,20,0
764159141,55,47,M,0,0,F,20,0
044657636,55,32,F,0,0,B,20,0
554093287,38,19,M,0,1,B,20,0
772108150,52,70,M,1,0,B,20,0
063509044,53,42,F,0,0,F,20,1
547272356,24,18,F,0,1,E,20,0
421859096,49,44,F,1,0,B,20,0
698742202,33,18,F,1,0,B,20,0
688005502,23,57,F,0,0,E,20,0
234427333,72,42,F,0,1,D,10,0
655019757,47,41,F,1,1,B,20,1
174567598,41,32,M,0,0,B,20,0
453676445,42,75,F,1,1,E,20,1
608022810,49,39,F,0,1,H,30,0
891733266,40,60,F,1,0,E,20,1
908710057,47,73,M,1,1,E,20,1
649381845,42,30,F,1,1,F,20,0
407331417,35,50,F,0,1,B,20,1
377916245,45,34,F,0,0,F,20,0
050789152,,,,,,G,30,
411939366,47,19,F,0,0,G,30,0
200286477,42,53,F,0,0,H,30,0
133345249,39,35,M,0,1,B,20,0
663795525,37,64,M,0,1,F,20,0
403831112,60,59,F,1,1,B,20,0
349658777,50,39,F,1,0,H,30,0
523738049,33,39,F,0,0,F,20,0
555796608,35,67,M,0,0,F,20,0
164639561,49,29,F,1,0,F,20,0
486535895,47,45,F,1,0,E,20,1
051168156,50,29,F,1,0,F,20,0
596438800,50,50,F,1,0,E,20,0
466904145,50,69,M,1,0,G,30,1
588401948,55,59,M,1,1,E,20,0
351553175,47,62,F,1,1,F,20,1
050955961,40,59,M,1,1,E,20,1
721125027,37,46,F,0,1,B,20,1
054054615,39,24,F,0,0,G,30,0
734062777,49,58,M,1,1,D,10,1
582916611,21,46,M,0,1,G,30,1
419341195,34,37,F,0,0,E,20,0
810479261,50,68,M,1,0,F,20,1
724662541,38,31,M,0,0,A,10,0
848517355,31,53,F,0,0,E,20,0
118466958,43,53,M,1,0,A,10,0
453205793,43,69,M,1,0,E,20,1
159564425,56,66,F,1,0,H,30,0
413949781,65,40,M,1,0,H,30,0
468954038,40,58,F,1,1,E,20,1
875082553,37,36,F,0,0,B,20,0
509567107,44,65,M,0,0,B,20,1
662040821,51,18,F,1,0,A,10,0
155246524,49,63,M,1,1,E,20,1
350592716,50,35,F,1,0,F,20,0
454019783,53,26,F,1,1,F,20,0
280811579,35,63,M,0,1,E,20,0
410957301,,,,,,F,20,
501300191,48,46,M,0,0,B,20,0
292050877,48,54,M,1,0,H,30,1
636804753,34,67,M,0,1,E,20,0
103949269,54,66,F,1,0,H,30,1
360188808,43,64,F,1,1,E,20,1
003395270,54,73,M,0,0,B,20,0
297197257,59,41,F,0,1,A,10,0
017032405,45,70,M,0,0,B,20,0
480672960,33,60,M,0,0,G,30,0
781892415,46,68,F,1,0,D,10,1
888040345,56,67,F,1,0,F,20,1
680310554,18,27,F,0,1,A,10,0
973420391,55,70,F,1,1,H,30,1
155768837,56,52,F,0,0,G,30,0
905781454,54,19,F,1,0,H,30,0
695728168,57,19,F,1,0,H,30,0
371542727,65,75,M,1,0,B,20,0
254881313,21,69,F,0,0,H,30,0
333705798,40,50,M,1,0,F,20,0
445819201,19,68,M,1,0,C,10,1
637983409,40,69,F,1,1,F,20,1
470579225,39,63,M,0,0,B,20,0
208450786,27,47,M,1,0,F,20,0
745912565,42,61,F,1,1,E,20,1
023530294,28,32,F,0,0,A,10,0
329231811,64,29,F,1,0,E,20,0
281211267,40,51,F,0,1,F,20,1
833324526,46,39,M,1,1,D,10,0
930507070,42,55,M,0,0,H,30,0
846083050,41,33,M,1,0,B,20,0
507367925,47,78,F,0,1,H,30,1
860275181,44,36,F,1,1,B,20,1
052357486,36,50,F,1,0,F,20,0
057035306,44,29,M,0,1,C,10,0
034901232,40,62,M,0,1,E,20,1
995815863,38,22,F,0,1,F,20,0
568565360,32,53,F,1,0,H,30,0
922888073,44,19,F,0,1,F,20,0
743461889,48,27,M,1,0,G,30,0
189152953,52,71,M,1,0,E,20,0
217049779,40,64,F,0,1,E,20,0
858843433,35,70,M,0,0,B,20,0
315928330,53,19,M,0,0,H,30,0
622302087,41,47,F,1,0,A,10,1
512755754,49,63,F,1,0,D,10,1
157435731,40,49,F,1,0,B,20,1
296639027,38,35,F,0,1,E,20,0
733363413,50,39,M,1,1,D,10,1
824959573,53,56,M,1,0,H,30,0
208983428,30,55,M,0,0,F,20,0
258473439,43,115,M,1,1,F,20,1
789895193,50,76,M,1,0,E,20,1
099383430,22,20,F,0,0,H,30,0
642**6998,42,57,M,1,1,F,20,1
180004609,48,40,F,1,1,F,20,1
361189200,56,64,M,1,1,E,20,1
726128174,34,26,F,0,1,E,20,0
279277110,33,80,M,0,1,F,20,1
194351853,44,53,F,0,0,E,20,1
306033763,38,19,F,0,1,C,10,0
012233101,42,62,M,1,1,H,30,1
492743588,47,55,F,1,0,H,30,1
198487395,30,42,M,0,0,C,10,0
308252461,44,50,F,1,0,B,20,1
952694590,25,61,M,0,1,A,10,0
336170975,36,51,M,0,0,F,20,0
946297714,51,58,F,1,1,E,20,0
996804893,45,53,F,1,1,G,30,1
733783798,36,71,F,0,0,F,20,0
196666177,32,58,M,0,1,F,20,0
928336512,55,37,M,1,0,E,20,0
785190670,38,21,M,0,0,H,30,1
464025537,50,27,M,1,0,B,20,1
505011389,55,47,F,1,1,A,10,1
046872886,61,64,M,0,0,G,30,0
264398973,67,33,F,1,0,D,10,0
739234592,60,41,M,1,1,C,10,0
066515375,54,37,F,1,0,F,20,0
230193456,44,79,M,1,0,A,10,1
984075847,62,37,F,1,0,C,10,0
574817959,,,,,,E,20,
070399914,39,19,M,0,0,B,20,0
762156885,49,31,M,0,0,B,20,0
863401223,41,25,F,1,0,H,30,1
763716774,55,28,F,1,1,D,10,0
881150265,44,61,F,0,1,F,20,1
367132427,48,64,F,0,1,E,20,1
190098948,64,16,M,1,0,H,30,0
046507914,54,33,F,1,1,B,20,0
482785576,21,42,F,0,0,E,20,0
924846300,31,44,M,0,0,E,20,0
595682088,34,36,F,0,0,E,20,0
611981245,52,58,M,1,1,E,20,1
594874756,42,55,F,1,1,G,30,1
312143915,55,24,F,1,0,H,30,0
414078391,48,64,M,1,1,F,20,0
205694962,46,32,M,1,0,A,10,0
683146210,43,60,M,1,1,F,20,1
419517920,51,35,M,1,0,F,20,0
268770153,30,31,M,0,0,B,20,0
735640074,55,39,M,0,0,E,20,0
350912148,56,34,M,1,1,B,20,1
636497497,49,55,M,0,0,C,10,1
028224454,33,65,M,0,0,B,20,0
177962029,63,39,F,0,0,B,20,0
951152880,20,65,F,1,0,E,20,1
882914750,37,63,M,0,0,E,20,0
006854746,55,25,F,1,1,E,20,0
494217814,50,61,F,1,1,F,20,1
343894064,44,63,F,1,1,B,20,1
745387756,49,55,F,1,0,H,30,0
953129928,51,69,F,1,1,B,20,1
