Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,UPB>Appraisal,median income ($),% of people in poverty,LoanValuetoAppraised
29,151000,100,754,N,1701,5216,170000,169500,0.326112,Active,non-default,OR,0,42617,11.7,0.888235294
31,149900,100,686,Y,1253,3925,163000,163000,0.319236,Active,non-default,IL,0,45787,12.5,0.919631902
24,45000,100,759,Y,1872,5131,216000,215312,0.364841,Active,non-default,TX,0,41275,16.4,0.208333333
31,322700,89,641,Y,1684,2500,136000,135000,0.6736,Active,non-default,FL,1,40171,12.3,2.372794118
47,132900,97,778,N,2026,4963,157000,156001,0.408221,Active,non-default,FL,0,40171,12.3,0.846496815
37,165000,100,787,Y,736,2379,51000,41000,0.309374,Active,non-default,TX,1,41275,16.4,3.235294118
35,120000,100,723,N,1547,3802,114000,94500,0.406891,Active,non-default,NE,1,44623,9.9,1.052631579
59,66500,95,527,N,1533,4203,117000,117000,0.364739,Pay-off,non-default,IL,0,45787,12.5,0.568376068
34,260000,80,654,Y,3471,5025,435000,435000,0.69079,Pay-off,non-default,NY,0,44228,14.4,0.597701149
35,202350,95,750,Y,1234,2666,72500,72500,0.462866,Pay-off,non-default,MO,1,43988,10.9,2.791034483
45,149000,100,754,N,2157,5869,148000,144950,0.367524,Pay-off,non-default,MO,1,43988,10.9,1.006756757
55,171000,95,659,N,2283,3490,350000,350000,0.654155,Active,non-default,CA,0,49894,13.2,0.488571429
37,91360,80,757,N,1708,3717,112000,112000,0.45951,Active,non-default,OH,0,44160,10.8,0.815714286
38,154250,100,597,Y,1540,3739,103000,102900,0.411875,Active,non-default,FL,1,40171,12.3,1.497572816
55,108300,95,616,N,1551,3016,141000,141000,0.514257,Pay-off,non-default,GA,0,43217,12,0.768085106
24,256322,90,620,N,0,5025,209300,209300,0,Active,non-default,VA,1,53275,9.8,1.224663163
29,88730,95,746,Y,1518,3800,70000,69900,0.399474,Pay-off,non-default,FL,1,40171,12.3,1.267571429
28,119700,95,784,N,2284,16775,217000,216000,0.136155,Active,non-default,MD,0,56763,8.6,0.551612903
35,200000,91,692,N,2104,4642,170000,166900,0.453253,Pay-off,non-default,MS,1,33659,17.7,1.176470588
37,244000,80,707,N,1781,5233,176000,174607,0.34034,Pay-off,non-default,AZ,1,42590,13.8,1.386363636
44,189000,95,637,N,720,3609,84921,84921,0.199501,Active,non-default,MO,1,43988,10.9,2.225597909
38,273415,102,698,N,4584,5025,295000,290000,0.912296,Active,non-default,NY,0,44228,14.4,0.926830508
32,97850,95,676,Y,1891,3120,209000,200000,0.60609,Pay-off,non-default,CA,0,49894,13.2,0.468181818
50,270583,95,742,Y,1542,3236,142000,142000,0.476514,Pay-off,non-default,MO,1,43988,10.9,1.905514085
37,352800,90,641,Y,3869,8850,429000,429000,0.437175,Pay-off,non-default,NY,0,44228,14.4,0.822377622
31,171500,100,660,Y,632,1755,75000,75000,0.360114,Active,non-default,TX,1,41275,16.4,2.286666667
52,78850,98,650,N,6934,7152,335000,335000,0.969519,Pay-off,non-default,CA,0,49894,13.2,0.235373134
32,223250,95,798,N,3199,5025,205000,200115,0.636657,Active,non-default,MN,1,55914,7,1.08902439
34,88650,90,790,N,2477,4624,148000,148000,0.535683,Active,non-default,OK,0,38281,12.6,0.598986486
28,217700,94,535,Y,1003,2867,69000,66847,0.349843,Pay-off,non-default,FL,1,40171,12.3,3.155072464
26,103150,100,682,Y,941,2715,105000,104300,0.346593,Pay-off,non-default,MD,0,56763,8.6,0.982380952
32,237400,95,729,N,836,2700,49000,48000,0.30963,Active,non-default,GA,1,43217,12,4.844897959
37,85050,90,736,N,1267,3000,125000,124020,0.422333,Active,non-default,NC,0,39000,14.8,0.6804
26,110250,100,727,N,1356,5528,152850,152850,0.245297,Active,non-default,TX,0,41275,16.4,0.721295388
32,179700,95,784,N,2352,5500,70000,70000,0.427636,Active,non-default,MS,1,33659,17.7,2.567142857
42,119610,90,666,N,1324,3899,190000,189715,0.339574,Active,non-default,FL,0,40171,12.3,0.629526316
30,94350,80,707,N,4274,6385,235000,235000,0.669381,Pay-off,non-default,IL,0,45787,12.5,0.401489362
44,92000,80,772,N,4606,11109,296000,288300,0.414619,Pay-off,non-default,MI,0,44476,12.1,0.310810811
37,153000,100,694,N,0,3000,86000,85900,0,Active,non-default,FL,1,40171,12.3,1.779069767
37,118850,99,693,N,1490,5967,231000,231000,0.249707,Pay-off,non-default,CA,0,49894,13.2,0.514502165
25,54150,95,629,Y,3128,8040,210000,174300,0.389055,Active,non-default,WA,0,48688,11.7,0.257857143
20,196650,95,628,Y,752,3697,45500,45000,0.203408,Active,non-default,KS,1,43725,10.7,4.321978022
33,160000,98,612,N,2023,4768,148000,146900,0.424287,Active,non-default,ID,1,42519,10.5,1.081081081
30,315000,100,588,N,1112,2420,135000,135000,0.459504,Active,non-default,IL,1,45787,12.5,2.333333333
23,184500,100,630,Y,975,2321,129000,119000,0.420078,Active,non-default,SC,1,39326,14,1.430232558
37,110250,90,736,N,1310,3128,160000,160000,0.418798,Pay-off,non-default,FL,0,40171,12.3,0.6890625
28,68500,95,790,N,2996,7325,159000,148515,0.40901,Active,non-default,NJ,0,56772,8.2,0.43081761
48,114000,100,738,N,2088,5667,192000,190000,0.368449,Pay-off,non-default,MI,0,44476,12.1,0.59375
20,117000,100,704,N,2553,7513,118000,116900,0.339811,Active,non-default,IN,0,43003,10.2,0.991525424
30,182640,100,635,N,2789,5025,133000,132500,0.55506,Pay-off,non-default,OH,1,44160,10.8,1.373233083
42,150335,100,738,N,1020,4320,123000,123000,0.236111,Active,non-default,IA,1,43042,9.7,1.222235772
37,190000,100,661,N,513,1704,85000,85000,0.301056,Pay-off,non-default,FL,1,40171,12.3,2.235294118
40,260418,102,763,N,1638,3370,139500,137300,0.486053,Active,non-default,GA,1,43217,12,1.866795699
34,75000,100,679,N,1383,6000,172000,172000,0.2305,Active,non-default,SC,0,39326,14,0.436046512
32,125300,100,660,Y,1685,5616,189000,185000,0.300036,Active,non-default,CA,0,49894,13.2,0.662962963
39,113900,80,547,Y,1112,2208,100896,100896,0.503623,Active,non-default,GA,1,43217,12,1.128885189
37,288000,66,665,N,0,1058,65000,65000,0,Active,non-default,FL,1,40171,12.3,4.430769231
32,179100,90,676,N,988,2453,76000,74000,0.402772,Active,non-default,OH,1,44160,10.8,2.356578947
44,120000,100,607,N,2133,5693,167000,167000,0.374671,Pay-off,non-default,CA,0,49894,13.2,0.718562874
21,88000,100,668,N,1795,6000,235000,230000,0.299167,Pay-off,non-default,CA,0,49894,13.2,0.374468085
36,172550,102,663,N,1141,2576,116500,116500,0.442935,Pay-off,non-default,AZ,1,42590,13.8,1.48111588
26,128900,100,688,N,2344,5000,197000,196500,0.4688,Pay-off,non-default,CT,0,55970,8.8,0.654314721
24,96850,100,737,N,1081,5500,138000,130000,0.196545,Pay-off,non-default,WA,0,48688,11.7,0.701811594
25,93500,100,756,N,1371,6100,200000,199900,0.224754,Active,non-default,CA,0,49894,13.2,0.4675
52,65700,90,706,N,1866,5375,277000,226123,0.347163,Pay-off,non-default,CA,0,49894,13.2,0.237184116
37,173000,52,752,N,0,5025,230000,229000,0,Pay-off,non-default,NJ,0,56772,8.2,0.752173913
40,73150,95,630,Y,4216,6872,295000,295000,0.613504,Pay-off,non-default,CA,0,49894,13.2,0.247966102
74,52250,95,685,N,996,7500,138000,136293,0.1328,Active,non-default,TX,0,41275,16.4,0.378623188
30,124500,100,638,Y,1138,2650,79500,77500,0.429434,Active,non-default,TX,1,41275,16.4,1.566037736
35,283500,90,702,Y,0,5025,196000,186000,0,Pay-off,non-default,CT,1,55970,8.8,1.446428571
31,218225,102,674,N,1510,3900,200000,200000,0.387179,Pay-off,non-default,VA,1,53275,9.8,1.091125
37,177650,95,718,N,5470,9166,290000,287100,0.596771,Pay-off,non-default,KY,0,37396,15.4,0.612586207
51,100783,97,788,Y,2746,8000,370000,370000,0.34325,Pay-off,non-default,NY,0,44228,14.4,0.272386486
67,117900,80,727,N,2179,4518,300000,298700,0.482293,Pay-off,non-default,NY,0,44228,14.4,0.393
42,93000,100,685,Y,2812,8265,240000,235415,0.34023,Active,non-default,VA,0,53275,9.8,0.3875
37,57000,74,631,N,2750,9528,272000,272000,0.288623,Pay-off,non-default,GA,0,43217,12,0.209558824
25,68875,95,615,N,1377,6250,144500,139000,0.22032,Active,non-default,NC,0,39000,14.8,0.476643599
33,114402,100,753,N,3589,5833,250000,250000,0.615292,Active,non-default,DE,0,50152,8.5,0.457608
31,103250,94,778,N,1326,3809,184000,184000,0.348123,Pay-off,non-default,NV,0,46984,10.2,0.561141304
37,278910,90,708,N,482,1076,54000,54000,0.447955,Active,non-default,FL,1,40171,12.3,5.165
29,102125,95,756,N,2319,5027,274000,273972,0.461309,Pay-off,non-default,CA,0,49894,13.2,0.372718978
30,272500,100,696,Y,630,1217,80000,71000,0.517666,Active,non-default,LA,1,35523,17,3.40625
35,163900,95,619,Y,1440,2392,138500,138500,0.602007,Pay-off,non-default,VA,1,53275,9.8,1.183393502
40,140000,90,741,N,444,2218,65000,57500,0.20018,Active,non-default,TN,1,38550,14.9,2.153846154
40,172563,97,674,N,908,3026,92000,92000,0.300066,Pay-off,non-default,PA,1,44286,10.4,1.875684783
37,76000,80,681,N,0,4294,145000,76000,0,Pay-off,non-default,WA,0,48688,11.7,0.524137931
50,128250,95,653,N,1517,4453,98000,97500,0.340669,Active,non-default,TX,1,41275,16.4,1.308673469
37,138800,88,660,N,1980,5034,180000,179900,0.393325,Pay-off,non-default,WA,0,48688,11.7,0.771111111
39,184000,80,735,N,2498,4000,269950,269950,0.6245,Active,non-default,WA,0,48688,11.7,0.681607705
37,59500,100,686,N,1345,6000,190000,59500,0.224167,Pay-off,non-default,AZ,0,42590,13.8,0.313157895
32,35696,97,691,N,855,5453,138000,137000,0.156794,Active,non-default,TX,0,41275,16.4,0.258666667
24,70000,100,597,Y,1678,5627,166000,165000,0.298205,Active,non-default,IL,0,45787,12.5,0.421686747
32,149900,100,636,Y,1278,2961,117000,116600,0.431611,Active,non-default,FL,1,40171,12.3,1.281196581
21,141000,95,656,N,2477,6515,118000,118000,0.3802,Active,non-default,FL,1,40171,12.3,1.194915254
38,70300,95,726,N,2291,6850,315000,70300,0.334453,Active,non-default,NY,0,44228,14.4,0.223174603
25,141200,100,783,N,3271,5286,140000,137000,0.618804,Active,non-default,MI,1,44476,12.1,1.008571429
49,42750,95,677,N,1274,6133,240000,225000,0.207729,Pay-off,non-default,CA,0,49894,13.2,0.178125
37,316065,95,644,Y,1977,9223,202000,201800,0.214355,Pay-off,non-default,GA,1,43217,12,1.564678218
40,47100,90,667,N,0,8500,309900,309900,0,Pay-off,non-default,MA,0,52354,9.8,0.151984511
44,175650,100,710,N,3453,4272,260000,259900,0.808287,Pay-off,non-default,NH,0,57352,5.7,0.675576923
49,80750,95,784,Y,2492,7513,218215,218215,0.331692,Active,non-default,PA,0,44286,10.4,0.370047889
37,90630,97,530,Y,1959,3207,119000,118000,0.610851,Active,non-default,FL,0,40171,12.3,0.761596639
37,309400,70,724,N,739,5025,97500,95000,0.147074,Pay-off,non-default,CA,1,49894,13.2,3.173333333
19,106600,97,759,Y,1987,5015,270000,257000,0.396211,Active,non-default,NY,0,44228,14.4,0.394814815
29,76356,95,730,N,1868,6153,250000,260000,0.303592,Active,non-default,CO,0,51022,9.8,0.305424
37,127675,100,698,Y,731,2626,105000,95000,0.27837,Pay-off,non-default,IN,1,43003,10.2,1.215952381
30,83350,100,659,Y,0,8275,350000,350000,0,Pay-off,non-default,NJ,0,56772,8.2,0.238142857
37,308550,80,693,N,0,5025,170000,169000,0,Pay-off,non-default,NY,1,44228,14.4,1.815
49,259900,100,641,Y,0,5025,549000,549000,0,Pay-off,non-default,NY,0,44228,14.4,0.473406193
31,322000,95,644,N,1384,2210,116600,116600,0.626244,Active,non-default,GA,1,43217,12,2.761578045
28,152250,102,678,N,627,3633,73000,76500,0.172585,Active,non-default,IL,1,45787,12.5,2.085616438
38,182700,102,755,Y,1288,2222,159000,154000,0.579658,Active,non-default,CA,1,49894,13.2,1.149056604
38,95000,97,763,N,2559,6620,345000,345000,0.386556,Active,non-default,CA,0,49894,13.2,0.275362319
21,78000,100,671,N,3355,7853,146000,145197,0.427225,Active,non-default,TX,0,41275,16.4,0.534246575
37,105150,79,652,Y,3281,9533,245000,245000,0.344173,Active,non-default,VA,0,53275,9.8,0.429183673
52,112500,90,757,Y,1298,4416,130000,116950,0.293931,Active,non-default,TX,0,41275,16.4,0.865384615
37,246000,85,778,N,609,2566,70000,68900,0.237334,Pay-off,non-default,FL,1,40171,12.3,3.514285714
33,151156,95,633,N,1271,5025,160000,159000,0.252951,Pay-off,non-default,TX,0,41275,16.4,0.944725
34,247200,80,762,N,4268,13000,295000,285000,0.328308,Active,non-default,CT,0,55970,8.8,0.837966102
27,142500,88,648,Y,1610,3750,128000,126000,0.429333,Pay-off,non-default,SC,1,39326,14,1.11328125
44,196150,90,620,N,1863,4080,141500,137000,0.456618,Active,non-default,MD,1,56763,8.6,1.386219081
26,193500,90,680,N,1321,5025,146000,145000,0.262902,Pay-off,non-default,NH,1,57352,5.7,1.325342466
35,160000,100,748,N,1868,5025,320000,320000,0.371765,Pay-off,non-default,NY,0,44228,14.4,0.5
26,138400,80,762,N,1304,3120,115500,110750,0.417949,Active,non-default,GA,1,43217,12,1.198268398
82,91000,100,755,N,1486,4167,107000,95000,0.356611,Active,non-default,GA,0,43217,12,0.85046729
30,194650,80,654,Y,763,3380,45000,45000,0.22574,Active,non-default,PA,1,44286,10.4,4.325555556
56,68000,100,743,N,0,5025,179000,177500,0,Active,non-default,NJ,0,56772,8.2,0.379888268
63,75000,100,732,N,1206,4300,150000,149500,0.280465,Active,non-default,AZ,0,42590,13.8,0.5
33,183775,100,795,Y,742,3345,111000,111000,0.221824,Pay-off,non-default,GA,1,43217,12,1.655630631
39,155000,100,539,Y,978,3000,132000,132000,0.326,Active,non-default,GA,1,43217,12,1.174242424
38,136800,95,707,N,2509,4552,118000,114655,0.551186,Active,non-default,TX,1,41275,16.4,1.159322034
25,85400,95,718,N,2338,6500,210000,210000,0.359692,Active,non-default,IN,0,43003,10.2,0.406666667
37,118500,95,716,N,596,2500,107000,104000,0.2384,Pay-off,non-default,OH,1,44160,10.8,1.107476636
37,139200,100,716,N,1484,5370,178000,169400,0.27635,Pay-off,non-default,MN,0,55914,7,0.782022472
29,59000,100,706,N,1465,4895,164000,163480,0.299285,Pay-off,non-default,NV,0,46984,10.2,0.359756098
47,135121,97,684,N,1562,5900,220000,135121,0.264746,Pay-off,non-default,MI,0,44476,12.1,0.614186364
41,95720,88,744,N,1222,5521,163000,162000,0.221337,Pay-off,non-default,IL,0,45787,12.5,0.587239264
51,117000,88,735,N,1557,4635,152000,151464,0.335922,Active,non-default,FL,0,40171,12.3,0.769736842
27,165850,99,551,Y,1918,4274,176000,176000,0.44876,Active,non-default,CA,0,49894,13.2,0.942329545
51,100800,90,624,N,3460,7200,215000,215000,0.480556,Pay-off,non-default,IL,0,45787,12.5,0.468837209
26,121800,102,673,N,2032,5800,195000,195000,0.350345,Pay-off,non-default,CA,0,49894,13.2,0.624615385
55,210000,90,651,Y,943,2383,55000,49999,0.39572,Active,non-default,FL,1,40171,12.3,3.818181818
29,160000,100,755,N,2112,4373,145000,145000,0.482964,Pay-off,non-default,MD,1,56763,8.6,1.103448276
35,63887,95,685,N,1243,4189,146000,147500,0.29673,Pay-off,non-default,FL,0,40171,12.3,0.437582192
32,180670,102,764,N,1557,4400,180000,176843,0.353864,Active,non-default,UT,1,50614,9.6,1.003722222
31,74000,100,690,N,3138,5478,345000,345000,0.572837,Pay-off,non-default,NY,0,44228,14.4,0.214492754
38,145492,100,697,Y,1761,4216,210000,206000,0.417694,Active,non-default,HI,0,53123,9.7,0.692819048
37,100000,90,688,Y,2037,7194,225000,225000,0.283153,Active,non-default,MD,0,56763,8.6,0.444444444
32,87000,100,638,N,1267,5200,141500,125995,0.243654,Active,non-default,TX,0,41275,16.4,0.614840989
28,295650,97,695,N,923,5025,134000,113000,0.183693,Pay-off,non-default,GA,1,43217,12,2.206343284
28,99400,100,689,N,2983,6900,330000,330000,0.432319,Pay-off,non-default,IL,0,45787,12.5,0.301212121
36,286000,99,736,N,1102,2491,59000,55000,0.442393,Pay-off,non-default,OH,1,44160,10.8,4.847457627
66,106000,75,772,N,759,2709,88000,87000,0.280177,Active,non-default,PA,1,44286,10.4,1.204545455
37,268000,100,723,N,1977,2321,111000,102000,0.851788,Active,non-default,TX,1,41275,16.4,2.414414414
42,242250,85,657,N,0,5025,157000,155821,0,Pay-off,non-default,AZ,1,42590,13.8,1.542993631
29,128250,95,574,Y,2064,4462,153000,152993,0.462573,Active,non-default,GA,0,43217,12,0.838235294
33,45900,100,727,N,2639,7037,151000,151000,0.375018,Pay-off,non-default,AZ,0,42590,13.8,0.30397351
25,88800,80,548,N,1720,5704,131000,118900,0.301543,Active,non-default,SC,0,39326,14,0.677862595
38,191000,100,729,N,1996,5500,253000,253000,0.362909,Pay-off,non-default,CA,0,49894,13.2,0.754940711
58,100000,72,722,N,1555,7500,220000,100000,0.207333,Pay-off,non-default,WA,0,48688,11.7,0.454545455
26,93000,100,712,N,1160,5579,119000,117000,0.207923,Active,non-default,WA,0,48688,11.7,0.781512605
37,174800,100,659,N,1430,2821,116000,115900,0.506912,Active,non-default,FL,1,40171,12.3,1.506896552
37,256000,80,636,N,6894,5025,290000,285000,1.372027,Pay-off,non-default,AZ,0,42590,13.8,0.882758621
29,153700,95,623,N,1141,2402,139000,139000,0.475021,Active,non-default,FL,1,40171,12.3,1.105755396
35,140250,85,598,Y,1674,3520,141000,140917,0.475568,Active,non-default,NC,0,39000,14.8,0.994680851
54,134307,90,788,N,3602,10332,294000,293550,0.348626,Active,non-default,NY,0,44228,14.4,0.456826531
39,226345,102,638,N,1478,3550,150000,149900,0.416338,Active,non-default,TX,1,41275,16.4,1.508966667
67,307500,75,632,N,712,2737,60000,55000,0.260139,Active,non-default,PA,1,44286,10.4,5.125
36,244715,85,656,N,5627,5025,410000,395000,1.119872,Active,non-default,NY,0,44228,14.4,0.596865854
30,253222,100,771,N,538,2773,71000,71000,0.194014,Active,non-default,KY,1,37396,15.4,3.566507042
37,143000,59,769,Y,2930,8867,305000,297000,0.330439,Active,non-default,MD,0,56763,8.6,0.468852459
42,143150,100,782,Y,1902,3503,153000,152000,0.542963,Pay-off,non-default,IL,0,45787,12.5,0.935620915
46,149400,95,772,N,997,3427,91000,83500,0.290925,Active,non-default,OH,1,44160,10.8,1.641758242
26,109900,100,582,N,3811,7404,185000,175000,0.514722,Pay-off,non-default,MD,0,56763,8.6,0.594054054
39,171000,90,650,N,1236,3919,90000,87800,0.315387,Pay-off,non-default,IL,1,45787,12.5,1.9
56,310000,74,748,N,0,5025,265000,255236,0,Pay-off,non-default,FL,1,40171,12.3,1.169811321
35,90250,95,766,N,1785,6750,180000,179800,0.264444,Active,non-default,NC,0,39000,14.8,0.501388889
24,114650,100,736,N,1754,7575,205000,170179,0.231551,Active,non-default,OK,0,38281,12.6,0.559268293
32,73479,94,659,N,3233,7166,246500,246074,0.451158,Active,non-default,TX,0,41275,16.4,0.298089249
25,120000,79,569,Y,1614,5500,158000,156900,0.293455,Pay-off,non-default,GA,0,43217,12,0.759493671
21,116000,100,751,N,1175,5000,152000,151900,0.235,Pay-off,non-default,GA,0,43217,12,0.763157895
29,125000,99,663,Y,3008,5469,550000,295000,0.550009,Pay-off,non-default,NJ,0,56772,8.2,0.227272727
54,66000,100,640,N,0,5025,233000,233000,0,Pay-off,non-default,MT,0,35201,14.3,0.283261803
30,129600,80,660,N,1933,6500,260000,129600,0.297385,Pay-off,non-default,VA,0,53275,9.8,0.498461538
39,60325,95,735,Y,2223,4100,255000,254990,0.542195,Pay-off,non-default,CA,0,49894,13.2,0.236568627
33,106200,89,733,N,2517,5670,172900,172900,0.443915,Active,non-default,VA,0,53275,9.8,0.614227877
41,163922,102,726,Y,1573,3589,143500,143500,0.438284,Active,non-default,IL,1,45787,12.5,1.142313589
51,198750,97,596,N,0,3583,119700,116387,0,Pay-off,non-default,FL,1,40171,12.3,1.660401003
44,287900,90,649,N,1923,3673,170000,166000,0.52355,Pay-off,non-default,WI,1,47220,10.2,1.693529412
41,201900,100,600,N,670,4741,108000,104900,0.14132,Pay-off,non-default,FL,1,40171,12.3,1.869444444
26,142000,100,678,N,2562,5358,275000,273571,0.478163,Pay-off,non-default,CA,0,49894,13.2,0.516363636
44,219000,90,809,N,794,3348,125000,125000,0.237157,Active,non-default,IL,1,45787,12.5,1.752
22,154300,95,783,N,1508,3684,212000,212000,0.409338,Active,non-default,NC,0,39000,14.8,0.727830189
30,256500,95,764,N,1322,2163,43900,43900,0.611188,Active,non-default,KY,1,37396,15.4,5.842824601
28,225150,95,638,N,1629,3500,255000,254227,0.465429,Active,non-default,GA,0,43217,12,0.882941176
36,260100,90,730,N,1374,5025,308000,308000,0.27345,Pay-off,non-default,IL,0,45787,12.5,0.844480519
37,71050,102,762,N,1390,4423,142000,141759,0.314266,Active,non-default,SC,0,39326,14,0.500352113
66,152250,91,726,N,907,2752,84900,84900,0.329578,Active,non-default,NC,1,39000,14.8,1.793286219
47,85260,102,616,N,1176,3495,132500,132115,0.336481,Active,non-default,GA,0,43217,12,0.643471698
39,62910,90,597,N,3700,12000,365000,350000,0.308333,Pay-off,non-default,VA,0,53275,9.8,0.172356164
54,99000,100,769,N,960,3720,118000,117500,0.258065,Active,non-default,OR,0,42617,11.7,0.838983051
30,125100,90,628,N,885,3835,95000,87500,0.230769,Active,non-default,IL,1,45787,12.5,1.316842105
31,150525,90,703,Y,1820,5077,204500,192513,0.358479,Active,non-default,GA,0,43217,12,0.73606357
44,136916,92,802,Y,1083,3000,119000,114500,0.361,Active,non-default,VA,1,53275,9.8,1.150554622
46,58500,90,699,N,1833,3895,105000,103900,0.470603,Active,non-default,OH,0,44160,10.8,0.557142857
37,100000,80,709,N,4018,9706,335000,335000,0.413971,Active,non-default,NJ,0,56772,8.2,0.298507463
42,94000,100,786,N,1445,6918,98000,89750,0.208875,Active,non-default,TX,0,41275,16.4,0.959183673
